time, G_01, G_02,G_03,G_04,G_05,G_06,G_07,G_08,G_09,G_10
3.859,1174.696,501.138,629.926,607.596,488.469,626.239,536.882,528.464,798.202,225.261
3.860,1174.914,501.161,629.909,607.591,488.443,626.214,536.855,528.513,798.150,225.271
3.861,1175.128,501.185,629.892,607.586,488.417,626.189,536.828,528.561,798.099,225.282
3.862,1175.338,501.208,629.875,607.582,488.391,626.164,536.801,528.609,798.049,225.293
3.863,1175.545,501.232,629.859,607.579,488.366,626.140,536.776,528.657,797.999,225.305
3.864,1175.749,501.257,629.842,607.576,488.340,626.115,536.750,528.705,797.950,225.318
3.865,1175.949,501.282,629.826,607.573,488.315,626.091,536.725,528.753,797.901,225.331
3.866,1176.145,501.307,629.810,607.571,488.290,626.066,536.701,528.801,797.853,225.345
3.867,1176.338,501.332,629.795,607.569,488.265,626.042,536.677,528.848,797.805,225.359
3.868,1176.527,501.358,629.779,607.567,488.240,626.018,536.653,528.896,797.758,225.374
3.869,1176.713,501.384,629.764,607.566,488.216,625.994,536.630,528.943,797.711,225.389
3.870,1176.896,501.411,629.749,607.566,488.191,625.970,536.607,528.990,797.665,225.405
3.871,1177.074,501.438,629.734,607.566,488.167,625.946,536.585,529.037,797.620,225.422
3.872,1177.250,501.465,629.720,607.566,488.143,625.922,536.564,529.084,797.575,225.440
3.873,1177.422,501.492,629.706,607.567,488.119,625.898,536.543,529.131,797.530,225.458
3.874,1177.590,501.520,629.692,607.569,488.095,625.875,536.522,529.178,797.487,225.476
3.875,1177.755,501.548,629.678,607.570,488.071,625.851,536.502,529.224,797.443,225.495
3.876,1177.916,501.577,629.664,607.573,488.048,625.827,536.482,529.270,797.401,225.515
3.877,1178.074,501.605,629.651,607.575,488.025,625.804,536.463,529.316,797.358,225.535
3.878,1178.228,501.634,629.638,607.578,488.002,625.781,536.444,529.362,797.317,225.556
3.879,1178.379,501.664,629.625,607.582,487.979,625.758,536.426,529.408,797.276,225.578
3.880,1178.526,501.694,629.612,607.586,487.956,625.734,536.409,529.454,797.235,225.600
3.881,1178.670,501.724,629.600,607.590,487.933,625.712,536.391,529.499,797.195,225.623
3.882,1178.810,501.754,629.588,607.595,487.911,625.689,536.375,529.544,797.156,225.646
3.883,1178.947,501.785,629.576,607.600,487.889,625.666,536.358,529.589,797.117,225.670
3.884,1179.080,501.815,629.564,607.606,487.867,625.643,536.343,529.634,797.079,225.695
3.885,1179.210,501.847,629.552,607.612,487.845,625.621,536.328,529.679,797.042,225.720
3.886,1179.336,501.878,629.541,607.619,487.823,625.598,536.313,529.724,797.005,225.745
3.887,1179.459,501.910,629.530,607.626,487.802,625.576,536.299,529.768,796.968,225.772
3.888,1179.578,501.942,629.519,607.633,487.780,625.554,536.285,529.812,796.932,225.798
3.889,1179.694,501.975,629.509,607.641,487.759,625.531,536.272,529.856,796.897,225.826
3.890,1179.806,502.008,629.499,607.649,487.738,625.509,536.259,529.900,796.862,225.854
3.891,1179.915,502.041,629.489,607.658,487.718,625.487,536.247,529.943,796.828,225.882
3.892,1180.020,502.074,629.479,607.667,487.697,625.466,536.235,529.987,796.795,225.911
3.893,1180.122,502.108,629.469,607.677,487.677,625.444,536.223,530.030,796.762,225.941
3.894,1180.220,502.141,629.460,607.687,487.657,625.422,536.213,530.073,796.729,225.972
3.895,1180.315,502.176,629.451,607.697,487.637,625.401,536.202,530.115,796.698,226.002
3.896,1180.407,502.210,629.442,607.708,487.617,625.380,536.193,530.158,796.667,226.034
3.897,1180.494,502.245,629.434,607.719,487.597,625.358,536.183,530.200,796.636,226.066
3.898,1180.579,502.280,629.425,607.731,487.578,625.337,536.175,530.242,796.606,226.098
3.899,1180.660,502.315,629.417,607.743,487.559,625.316,536.166,530.284,796.577,226.131
3.900,1180.737,502.351,629.410,607.755,487.540,625.296,536.158,530.325,796.548,226.165
3.901,1180.811,502.387,629.402,607.768,487.521,625.275,536.151,530.367,796.520,226.199
3.902,1180.881,502.423,629.395,607.782,487.502,625.254,536.144,530.408,796.492,226.234
3.903,1180.948,502.460,629.388,607.795,487.484,625.234,536.138,530.449,796.465,226.270
3.904,1181.012,502.496,629.381,607.809,487.466,625.214,536.132,530.489,796.439,226.306
3.905,1181.072,502.533,629.374,607.824,487.448,625.193,536.127,530.530,796.413,226.342
3.906,1181.128,502.571,629.368,607.839,487.430,625.173,536.122,530.570,796.388,226.379
3.907,1181.182,502.608,629.362,607.854,487.413,625.154,536.118,530.610,796.363,226.417
3.908,1181.231,502.646,629.356,607.870,487.395,625.134,536.114,530.649,796.339,226.455
3.909,1181.277,502.684,629.351,607.886,487.378,625.114,536.110,530.689,796.316,226.493
3.910,1181.320,502.723,629.345,607.902,487.361,625.095,536.108,530.728,796.293,226.533
3.911,1181.359,502.761,629.340,607.919,487.345,625.075,536.105,530.767,796.271,226.572
3.912,1181.395,502.800,629.335,607.937,487.328,625.056,536.103,530.806,796.249,226.613
3.913,1181.428,502.839,629.331,607.954,487.312,625.037,536.102,530.844,796.228,226.653
3.914,1181.456,502.879,629.327,607.972,487.296,625.018,536.101,530.882,796.208,226.695
3.915,1181.482,502.918,629.323,607.991,487.280,625.000,536.101,530.920,796.188,226.737
3.916,1181.504,502.958,629.319,608.010,487.265,624.981,536.101,530.958,796.169,226.779
3.917,1181.522,502.998,629.315,608.029,487.249,624.962,536.101,530.995,796.150,226.822
3.918,1181.538,503.039,629.312,608.048,487.234,624.944,536.102,531.032,796.132,226.865
3.919,1181.549,503.079,629.309,608.068,487.219,624.926,536.104,531.069,796.115,226.909
3.920,1181.558,503.120,629.307,608.089,487.204,624.908,536.106,531.105,796.098,226.954
3.921,1181.563,503.161,629.304,608.110,487.190,624.890,536.109,531.142,796.082,226.999
3.922,1181.564,503.203,629.302,608.131,487.176,624.873,536.112,531.178,796.067,227.044
3.923,1181.562,503.244,629.300,608.152,487.162,624.855,536.115,531.213,796.052,227.090
3.924,1181.557,503.286,629.298,608.174,487.148,624.838,536.119,531.249,796.038,227.137
3.925,1181.548,503.328,629.297,608.196,487.134,624.821,536.124,531.284,796.024,227.184
3.926,1181.535,503.370,629.296,608.219,487.121,624.804,536.129,531.319,796.011,227.231
3.927,1181.520,503.413,629.295,608.242,487.108,624.787,536.134,531.353,795.999,227.279
3.928,1181.501,503.456,629.294,608.265,487.095,624.770,536.140,531.388,795.987,227.328
3.929,1181.478,503.499,629.294,608.289,487.082,624.754,536.147,531.422,795.976,227.377
3.930,1181.452,503.542,629.294,608.313,487.070,624.737,536.154,531.456,795.965,227.427
3.931,1181.423,503.585,629.294,608.337,487.058,624.721,536.161,531.489,795.955,227.477
3.932,1181.391,503.629,629.295,608.362,487.046,624.705,536.169,531.522,795.946,227.527
3.933,1181.355,503.673,629.295,608.387,487.034,624.690,536.177,531.555,795.937,227.578
3.934,1181.315,503.717,629.296,608.413,487.023,624.674,536.186,531.588,795.929,227.630
3.935,1181.272,503.761,629.298,608.438,487.012,624.659,536.195,531.620,795.922,227.682
3.936,1181.226,503.805,629.299,608.465,487.001,624.643,536.205,531.652,795.915,227.734
3.937,1181.177,503.850,629.301,608.491,486.990,624.628,536.216,531.684,795.909,227.787
3.938,1181.124,503.895,629.303,608.518,486.980,624.613,536.226,531.715,795.903,227.840
3.939,1181.067,503.940,629.306,608.545,486.970,624.599,536.238,531.746,795.898,227.894
3.940,1181.008,503.986,629.308,608.573,486.960,624.584,536.249,531.777,795.894,227.948
3.941,1180.945,504.031,629.311,608.601,486.950,624.570,536.262,531.807,795.890,228.003
3.942,1180.878,504.077,629.314,608.629,486.941,624.556,536.274,531.837,795.887,228.058
3.943,1180.809,504.123,629.318,608.657,486.931,624.542,536.288,531.867,795.885,228.114
3.944,1180.736,504.169,629.321,608.686,486.922,624.528,536.301,531.897,795.883,228.170
3.945,1180.659,504.215,629.325,608.716,486.914,624.515,536.315,531.926,795.882,228.227
3.946,1180.579,504.262,629.330,608.745,486.905,624.502,536.330,531.955,795.881,228.284
3.947,1180.496,504.308,629.334,608.775,486.897,624.488,536.345,531.984,795.881,228.341
3.948,1180.410,504.355,629.339,608.805,486.889,624.476,536.361,532.012,795.882,228.399
3.949,1180.320,504.402,629.344,608.836,486.882,624.463,536.377,532.040,795.883,228.458
3.950,1180.227,504.450,629.349,608.867,486.874,624.450,536.393,532.068,795.885,228.516
3.951,1180.131,504.497,629.355,608.898,486.867,624.438,536.410,532.095,795.888,228.576
3.952,1180.031,504.545,629.361,608.929,486.860,624.426,536.427,532.122,795.891,228.635
3.953,1179.928,504.592,629.367,608.961,486.854,624.414,536.445,532.149,795.895,228.695
3.954,1179.822,504.640,629.374,608.993,486.847,624.403,536.464,532.176,795.899,228.756
3.955,1179.712,504.689,629.380,609.026,486.841,624.391,536.482,532.202,795.904,228.817
3.956,1179.599,504.737,629.387,609.058,486.835,624.380,536.502,532.228,795.910,228.878
3.957,1179.483,504.785,629.395,609.091,486.830,624.369,536.521,532.253,795.916,228.940
3.958,1179.364,504.834,629.402,609.125,486.825,624.358,536.542,532.278,795.923,229.002
3.959,1179.241,504.883,629.410,609.158,486.820,624.348,536.562,532.303,795.931,229.065
3.960,1179.115,504.932,629.418,609.192,486.815,624.338,536.583,532.328,795.939,229.128
3.961,1178.986,504.981,629.427,609.227,486.810,624.328,536.605,532.352,795.948,229.191
3.962,1178.853,505.030,629.435,609.261,486.806,624.318,536.627,532.376,795.957,229.255
3.963,1178.717,505.080,629.444,609.296,486.802,624.308,536.649,532.400,795.967,229.319
3.964,1178.578,505.129,629.453,609.331,486.799,624.299,536.672,532.423,795.978,229.384
3.965,1178.436,505.179,629.463,609.367,486.795,624.290,536.696,532.446,795.989,229.448
3.966,1178.291,505.229,629.473,609.402,486.792,624.281,536.719,532.469,796.001,229.514
3.967,1178.142,505.279,629.483,609.438,486.789,624.272,536.744,532.491,796.014,229.580
3.968,1177.990,505.329,629.493,609.475,486.787,624.264,536.768,532.513,796.027,229.646
3.969,1177.834,505.380,629.504,609.511,486.785,624.255,536.794,532.535,796.041,229.712
3.970,1177.676,505.430,629.515,609.548,486.783,624.248,536.819,532.556,796.055,229.779
3.971,1177.514,505.481,629.526,609.585,486.781,624.240,536.845,532.577,796.071,229.846
3.972,1177.349,505.532,629.537,609.623,486.779,624.232,536.872,532.598,796.086,229.914
3.973,1177.181,505.583,629.549,609.660,486.778,624.225,536.899,532.618,796.103,229.982
3.974,1177.010,505.634,629.561,609.698,486.777,624.218,536.926,532.638,796.120,230.050
3.975,1176.835,505.685,629.573,609.737,486.777,624.212,536.954,532.658,796.137,230.118
3.976,1176.658,505.736,629.586,609.775,486.777,624.205,536.982,532.678,796.155,230.187
3.977,1176.477,505.788,629.599,609.814,486.777,624.199,537.011,532.697,796.174,230.257
3.978,1176.293,505.839,629.612,609.853,486.777,624.193,537.040,532.716,796.193,230.326
3.979,1176.105,505.891,629.625,609.892,486.778,624.187,537.069,532.734,796.214,230.396
3.980,1175.915,505.943,629.639,609.932,486.778,624.182,537.099,532.752,796.234,230.467
3.981,1175.721,505.995,629.653,609.971,486.780,624.177,537.129,532.770,796.255,230.537
3.982,1175.525,506.047,629.667,610.012,486.781,624.172,537.160,532.788,796.277,230.608
3.983,1175.325,506.099,629.682,610.052,486.783,624.167,537.191,532.805,796.300,230.680
3.984,1175.122,506.151,629.697,610.092,486.785,624.163,537.223,532.822,796.323,230.751
3.985,1174.916,506.204,629.712,610.133,486.787,624.159,537.255,532.839,796.347,230.823
3.986,1174.706,506.256,629.727,610.174,486.790,624.155,537.288,532.855,796.371,230.895
3.987,1174.494,506.309,629.743,610.216,486.793,624.152,537.321,532.871,796.396,230.968
3.988,1174.278,506.361,629.759,610.257,486.796,624.149,537.354,532.887,796.422,231.041
3.989,1174.060,506.414,629.775,610.299,486.799,624.146,537.388,532.902,796.448,231.114
3.990,1173.838,506.467,629.792,610.341,486.803,624.143,537.422,532.917,796.475,231.187
3.991,1173.613,506.520,629.808,610.383,486.807,624.140,537.456,532.932,796.502,231.261
3.992,1173.385,506.573,629.825,610.426,486.812,624.138,537.491,532.946,796.530,231.335
3.993,1173.154,506.627,629.843,610.468,486.817,624.137,537.527,532.960,796.559,231.409
3.994,1172.920,506.680,629.860,610.511,486.822,624.135,537.562,532.974,796.588,231.484
3.995,1172.682,506.733,629.878,610.555,486.827,624.134,537.598,532.987,796.618,231.559
3.996,1172.442,506.787,629.896,610.598,486.832,624.133,537.635,533.001,796.649,231.634
3.997,1172.199,506.840,629.915,610.642,486.838,624.132,537.672,533.013,796.680,231.709
3.998,1171.952,506.894,629.934,610.685,486.845,624.132,537.709,533.026,796.711,231.785
3.999,1171.703,506.948,629.953,610.729,486.851,624.132,537.747,533.038,796.744,231.861
4.000,1171.450,507.002,629.972,610.774,486.858,624.132,537.785,533.050,796.777,231.937
4.001,1171.195,507.056,629.992,610.818,486.865,624.132,537.824,533.062,796.810,232.014
4.002,1170.936,507.110,630.011,610.863,486.873,624.133,537.863,533.073,796.844,232.091
4.003,1170.674,507.164,630.032,610.908,486.880,624.134,537.902,533.084,796.879,232.167
4.004,1170.410,507.218,630.052,610.953,486.888,624.136,537.942,533.095,796.914,232.245
4.005,1170.142,507.272,630.073,610.998,486.897,624.137,537.982,533.105,796.950,232.322
4.006,1169.871,507.326,630.094,611.044,486.905,624.139,538.022,533.115,796.987,232.400
4.007,1169.598,507.381,630.115,611.090,486.914,624.142,538.063,533.125,797.024,232.478
4.008,1169.321,507.435,630.137,611.136,486.924,624.144,538.104,533.135,797.061,232.556
4.009,1169.041,507.489,630.158,611.182,486.933,624.147,538.146,533.144,797.100,232.634
4.010,1168.759,507.544,630.180,611.228,486.943,624.151,538.188,533.153,797.139,232.713
4.011,1168.473,507.599,630.203,611.275,486.953,624.154,538.230,533.161,797.178,232.792
4.012,1168.185,507.653,630.226,611.321,486.964,624.158,538.273,533.170,797.218,232.871
4.013,1167.893,507.708,630.248,611.368,486.975,624.162,538.316,533.178,797.259,232.950
4.014,1167.599,507.763,630.272,611.415,486.986,624.167,538.359,533.185,797.300,233.029
4.015,1167.301,507.818,630.295,611.463,486.997,624.172,538.403,533.193,797.342,233.109
4.016,1167.001,507.872,630.319,611.510,487.009,624.177,538.447,533.200,797.384,233.189
4.017,1166.698,507.927,630.343,611.558,487.021,624.182,538.492,533.207,797.427,233.269
4.018,1166.391,507.982,630.367,611.605,487.034,624.188,538.537,533.213,797.471,233.349
4.019,1166.082,508.037,630.392,611.653,487.046,624.194,538.582,533.220,797.515,233.429
4.020,1165.770,508.092,630.417,611.702,487.060,624.201,538.627,533.226,797.560,233.510
4.021,1165.455,508.147,630.442,611.750,487.073,624.207,538.673,533.231,797.605,233.591
4.022,1165.137,508.202,630.467,611.799,487.087,624.215,538.720,533.237,797.651,233.671
4.023,1164.817,508.258,630.493,611.847,487.101,624.222,538.766,533.242,797.698,233.753
4.024,1164.493,508.313,630.519,611.896,487.115,624.230,538.813,533.247,797.745,233.834
4.025,1164.167,508.368,630.545,611.945,487.130,624.238,538.860,533.252,797.792,233.915
4.026,1163.837,508.423,630.572,611.994,487.144,624.246,538.908,533.256,797.841,233.997
4.027,1163.505,508.479,630.599,612.044,487.160,624.255,538.956,533.260,797.889,234.078
4.028,1163.170,508.534,630.626,612.093,487.175,624.264,539.004,533.264,797.939,234.160
4.029,1162.832,508.589,630.653,612.143,487.191,624.274,539.053,533.267,797.989,234.242
4.030,1162.492,508.645,630.681,612.193,487.207,624.284,539.102,533.271,798.039,234.324
4.031,1162.148,508.700,630.708,612.243,487.224,624.294,539.151,533.273,798.090,234.407
4.032,1161.802,508.755,630.737,612.293,487.241,624.305,539.201,533.276,798.142,234.489
4.033,1161.453,508.811,630.765,612.343,487.258,624.315,539.251,533.279,798.194,234.572
4.034,1161.101,508.866,630.794,612.393,487.276,624.327,539.301,533.281,798.247,234.654
4.035,1160.746,508.921,630.823,612.444,487.293,624.338,539.352,533.283,798.300,234.737
4.036,1160.389,508.977,630.852,612.495,487.312,624.350,539.403,533.285,798.354,234.820
4.037,1160.028,509.032,630.881,612.545,487.330,624.362,539.454,533.286,798.408,234.903
4.038,1159.665,509.088,630.911,612.596,487.349,624.375,539.506,533.287,798.463,234.986
4.039,1159.299,509.143,630.941,612.647,487.368,624.388,539.557,533.288,798.519,235.069
4.040,1158.931,509.199,630.972,612.699,487.387,624.401,539.610,533.289,798.575,235.153
4.041,1158.560,509.254,631.002,612.750,487.407,624.415,539.662,533.289,798.632,235.236
4.042,1158.186,509.310,631.033,612.802,487.427,624.429,539.715,533.289,798.689,235.320
4.043,1157.809,509.365,631.064,612.853,487.448,624.444,539.768,533.289,798.746,235.403
4.044,1157.429,509.420,631.095,612.905,487.468,624.458,539.821,533.289,798.805,235.487
4.045,1157.047,509.476,631.127,612.957,487.489,624.474,539.875,533.289,798.863,235.571
4.046,1156.662,509.531,631.159,613.009,487.511,624.489,539.929,533.288,798.923,235.654
4.047,1156.274,509.587,631.191,613.061,487.533,624.505,539.983,533.287,798.983,235.738
4.048,1155.884,509.642,631.224,613.113,487.555,624.521,540.038,533.286,799.043,235.822
4.049,1155.491,509.698,631.256,613.166,487.577,624.538,540.093,533.284,799.104,235.906
4.050,1155.096,509.753,631.289,613.218,487.600,624.555,540.148,533.282,799.165,235.990
4.051,1154.697,509.808,631.323,613.271,487.623,624.572,540.203,533.280,799.227,236.075
4.052,1154.296,509.864,631.356,613.323,487.646,624.590,540.259,533.278,799.290,236.159
4.053,1153.893,509.919,631.390,613.376,487.670,624.608,540.315,533.276,799.353,236.243
4.054,1153.486,509.974,631.424,613.429,487.694,624.627,540.371,533.273,799.417,236.327
4.055,1153.078,510.030,631.458,613.482,487.718,624.646,540.427,533.271,799.481,236.412
4.056,1152.666,510.085,631.493,613.535,487.743,624.665,540.484,533.268,799.545,236.496
4.057,1152.252,510.140,631.527,613.588,487.767,624.684,540.541,533.264,799.610,236.580
4.058,1151.835,510.195,631.562,613.642,487.793,624.704,540.598,533.261,799.676,236.665
4.059,1151.416,510.250,631.598,613.695,487.818,624.725,540.656,533.257,799.742,236.749
4.060,1150.994,510.305,631.633,613.749,487.844,624.746,540.714,533.253,799.809,236.834
4.061,1150.570,510.361,631.669,613.802,487.871,624.767,540.772,533.249,799.876,236.918
4.062,1150.142,510.416,631.705,613.856,487.897,624.788,540.830,533.245,799.944,237.003
4.063,1149.713,510.471,631.741,613.910,487.924,624.810,540.889,533.241,800.012,237.087
4.064,1149.281,510.526,631.778,613.964,487.951,624.832,540.948,533.236,800.081,237.172
4.065,1148.846,510.580,631.815,614.018,487.979,624.855,541.007,533.231,800.150,237.256
4.066,1148.409,510.635,631.852,614.072,488.007,624.878,541.066,533.226,800.220,237.341
4.067,1147.969,510.690,631.889,614.126,488.035,624.902,541.126,533.221,800.290,237.425
4.068,1147.527,510.745,631.927,614.180,488.063,624.926,541.185,533.215,800.361,237.510
4.069,1147.082,510.800,631.965,614.234,488.092,624.950,541.246,533.210,800.432,237.594
4.070,1146.635,510.854,632.003,614.289,488.121,624.974,541.306,533.204,800.503,237.679
4.071,1146.185,510.909,632.041,614.343,488.151,625.000,541.366,533.198,800.576,237.763
4.072,1145.733,510.964,632.080,614.398,488.181,625.025,541.427,533.192,800.648,237.847
4.073,1145.278,511.018,632.119,614.452,488.211,625.051,541.488,533.186,800.721,237.932
4.074,1144.821,511.073,632.158,614.507,488.241,625.077,541.549,533.179,800.795,238.016
4.075,1144.361,511.127,632.197,614.562,488.272,625.104,541.611,533.173,800.869,238.100
4.076,1143.899,511.181,632.236,614.617,488.303,625.131,541.672,533.166,800.944,238.185
4.077,1143.435,511.236,632.276,614.672,488.335,625.158,541.734,533.159,801.019,238.269
4.078,1142.968,511.290,632.316,614.727,488.366,625.186,541.796,533.152,801.094,238.353
4.079,1142.498,511.344,632.357,614.782,488.398,625.214,541.859,533.144,801.170,238.437
4.080,1142.027,511.398,632.397,614.837,488.431,625.243,541.921,533.137,801.247,238.521
4.081,1141.553,511.452,632.438,614.892,488.463,625.272,541.984,533.129,801.324,238.605
4.082,1141.076,511.506,632.479,614.947,488.497,625.301,542.047,533.122,801.401,238.689
4.083,1140.597,511.560,632.520,615.002,488.530,625.331,542.110,533.114,801.479,238.773
4.084,1140.116,511.614,632.562,615.058,488.564,625.361,542.173,533.106,801.557,238.857
4.085,1139.632,511.667,632.603,615.113,488.598,625.392,542.237,533.098,801.636,238.941
4.086,1139.146,511.721,632.645,615.168,488.632,625.423,542.300,533.089,801.715,239.024
4.087,1138.658,511.774,632.688,615.224,488.666,625.454,542.364,533.081,801.795,239.108
4.088,1138.167,511.828,632.730,615.279,488.701,625.486,542.428,533.072,801.875,239.191
4.089,1137.674,511.881,632.773,615.335,488.737,625.518,542.493,533.063,801.955,239.275
4.090,1137.179,511.935,632.816,615.390,488.772,625.551,542.557,533.055,802.036,239.358
4.091,1136.681,511.988,632.859,615.446,488.808,625.584,542.622,533.046,802.118,239.441
4.092,1136.182,512.041,632.902,615.502,488.844,625.618,542.686,533.037,802.200,239.524
4.093,1135.679,512.094,632.946,615.558,488.881,625.651,542.751,533.027,802.282,239.607
4.094,1135.175,512.147,632.989,615.613,488.918,625.686,542.817,533.018,802.365,239.690
4.095,1134.668,512.200,633.033,615.669,488.955,625.720,542.882,533.009,802.448,239.773
4.096,1134.159,512.253,633.078,615.725,488.992,625.756,542.948,532.999,802.532,239.855
4.097,1133.648,512.305,633.122,615.781,489.030,625.791,543.013,532.990,802.616,239.938
4.098,1133.135,512.358,633.167,615.837,489.068,625.827,543.079,532.980,802.700,240.020
4.099,1132.619,512.410,633.212,615.893,489.107,625.863,543.145,532.970,802.785,240.103
4.100,1132.101,512.463,633.257,615.949,489.146,625.900,543.211,532.960,802.870,240.185
4.101,1131.581,512.515,633.302,616.005,489.185,625.937,543.278,532.950,802.956,240.267
4.102,1131.059,512.567,633.348,616.061,489.224,625.975,543.344,532.940,803.042,240.349
4.103,1130.534,512.619,633.394,616.117,489.264,626.013,543.411,532.930,803.129,240.430
4.104,1130.008,512.671,633.440,616.173,489.304,626.051,543.478,532.919,803.216,240.512
4.105,1129.479,512.723,633.486,616.229,489.344,626.090,543.544,532.909,803.303,240.593
4.106,1128.948,512.775,633.533,616.285,489.384,626.129,543.612,532.898,803.391,240.675
4.107,1128.415,512.827,633.579,616.342,489.425,626.169,543.679,532.888,803.479,240.756
4.108,1127.880,512.878,633.626,616.398,489.467,626.209,543.746,532.877,803.567,240.837
4.109,1127.342,512.930,633.673,616.454,489.508,626.250,543.814,532.866,803.656,240.917
4.110,1126.803,512.981,633.721,616.510,489.550,626.291,543.881,532.856,803.746,240.998
4.111,1126.261,513.032,633.768,616.566,489.592,626.332,543.949,532.845,803.835,241.079
4.112,1125.717,513.084,633.816,616.623,489.635,626.374,544.017,532.834,803.925,241.159
4.113,1125.172,513.135,633.864,616.679,489.677,626.416,544.085,532.823,804.016,241.239
4.114,1124.624,513.185,633.912,616.735,489.720,626.458,544.153,532.812,804.107,241.319
4.115,1124.074,513.236,633.961,616.792,489.764,626.501,544.221,532.801,804.198,241.399
4.116,1123.522,513.287,634.009,616.848,489.807,626.545,544.290,532.790,804.289,241.478
4.117,1122.968,513.337,634.058,616.904,489.851,626.589,544.358,532.778,804.381,241.558
4.118,1122.412,513.388,634.107,616.961,489.896,626.633,544.427,532.767,804.474,241.637
4.119,1121.854,513.438,634.156,617.017,489.940,626.678,544.496,532.756,804.566,241.716
4.120,1121.294,513.488,634.206,617.073,489.985,626.723,544.565,532.745,804.660,241.795
4.121,1120.732,513.538,634.255,617.130,490.030,626.768,544.634,532.733,804.753,241.873
4.122,1120.168,513.588,634.305,617.186,490.076,626.814,544.703,532.722,804.847,241.952
4.123,1119.601,513.638,634.355,617.242,490.121,626.860,544.772,532.711,804.941,242.030
4.124,1119.033,513.687,634.405,617.299,490.167,626.907,544.841,532.699,805.035,242.108
4.125,1118.463,513.737,634.456,617.355,490.214,626.954,544.910,532.688,805.130,242.186
4.126,1117.891,513.786,634.506,617.411,490.260,627.002,544.980,532.676,805.225,242.264
4.127,1117.318,513.836,634.557,617.468,490.307,627.050,545.049,532.665,805.321,242.341
4.128,1116.742,513.885,634.608,617.524,490.355,627.098,545.119,532.653,805.417,242.418
4.129,1116.164,513.934,634.659,617.580,490.402,627.147,545.189,532.642,805.513,242.495
4.130,1115.584,513.983,634.711,617.637,490.450,627.197,545.259,532.630,805.610,242.572
4.131,1115.003,514.031,634.762,617.693,490.498,627.246,545.329,532.618,805.707,242.648
4.132,1114.419,514.080,634.814,617.749,490.546,627.296,545.399,532.607,805.804,242.724
4.133,1113.834,514.128,634.866,617.806,490.595,627.347,545.469,532.595,805.901,242.800
4.134,1113.247,514.176,634.918,617.862,490.644,627.398,545.539,532.584,805.999,242.876
4.135,1112.658,514.225,634.970,617.918,490.693,627.449,545.609,532.572,806.097,242.952
4.136,1112.067,514.273,635.023,617.974,490.743,627.501,545.679,532.561,806.196,243.027
4.137,1111.474,514.320,635.075,618.031,490.793,627.553,545.750,532.549,806.295,243.102
4.138,1110.879,514.368,635.128,618.087,490.843,627.606,545.820,532.538,806.394,243.177
4.139,1110.283,514.416,635.181,618.143,490.893,627.659,545.891,532.526,806.493,243.251
4.140,1109.685,514.463,635.234,618.199,490.944,627.712,545.961,532.515,806.593,243.326
4.141,1109.085,514.510,635.288,618.256,490.995,627.766,546.032,532.503,806.693,243.400
4.142,1108.483,514.557,635.341,618.312,491.046,627.820,546.102,532.492,806.793,243.473
4.143,1107.879,514.604,635.395,618.368,491.098,627.875,546.173,532.480,806.894,243.547
4.144,1107.274,514.651,635.449,618.424,491.149,627.930,546.244,532.469,806.995,243.620
4.145,1106.667,514.698,635.503,618.480,491.201,627.986,546.315,532.457,807.096,243.693
4.146,1106.058,514.744,635.557,618.536,491.254,628.042,546.386,532.446,807.198,243.766
4.147,1105.447,514.791,635.611,618.592,491.306,628.098,546.457,532.435,807.299,243.838
4.148,1104.835,514.837,635.666,618.648,491.359,628.155,546.527,532.424,807.401,243.910
4.149,1104.221,514.883,635.720,618.704,491.412,628.212,546.599,532.412,807.504,243.982
4.150,1103.605,514.929,635.775,618.760,491.466,628.269,546.670,532.401,807.606,244.054
4.151,1102.988,514.975,635.830,618.816,491.519,628.327,546.741,532.390,807.709,244.125
4.152,1102.369,515.020,635.886,618.872,491.573,628.386,546.812,532.379,807.812,244.196
4.153,1101.748,515.066,635.941,618.928,491.628,628.445,546.883,532.368,807.916,244.267
4.154,1101.126,515.111,635.996,618.984,491.682,628.504,546.954,532.357,808.019,244.337
4.155,1100.502,515.156,636.052,619.040,491.737,628.563,547.025,532.346,808.123,244.407
4.156,1099.876,515.201,636.108,619.096,491.792,628.623,547.097,532.336,808.228,244.477
4.157,1099.249,515.246,636.164,619.152,491.847,628.684,547.168,532.325,808.332,244.547
4.158,1098.620,515.290,636.220,619.208,491.903,628.745,547.239,532.314,808.437,244.616
4.159,1097.989,515.335,636.276,619.263,491.959,628.806,547.310,532.304,808.542,244.685
4.160,1097.357,515.379,636.333,619.319,492.015,628.868,547.382,532.293,808.647,244.754
4.161,1096.724,515.423,636.389,619.375,492.071,628.930,547.453,532.283,808.752,244.822
4.162,1096.088,515.467,636.446,619.430,492.127,628.992,547.524,532.272,808.858,244.890
4.163,1095.452,515.511,636.503,619.486,492.184,629.055,547.596,532.262,808.964,244.958
4.164,1094.813,515.554,636.560,619.542,492.241,629.118,547.667,532.252,809.070,245.025
4.165,1094.173,515.598,636.617,619.597,492.299,629.182,547.739,532.242,809.177,245.092
4.166,1093.532,515.641,636.674,619.653,492.356,629.246,547.810,532.232,809.283,245.159
4.167,1092.889,515.684,636.732,619.708,492.414,629.310,547.881,532.222,809.390,245.225
4.168,1092.244,515.727,636.789,619.764,492.472,629.375,547.953,532.212,809.497,245.292
